target,fighter_A_stance_Orthodox,fighter_A_stance_Southpaw,fighter_A_stance_Switch,fighter_B_stance_Orthodox,fighter_B_stance_Southpaw,fighter_B_stance_Switch,is_title_fight_True,is_male_fight_True,weight_class_featherweight,weight_class_flyweight,weight_class_heavyweight,weight_class_light_heavyweight,weight_class_lightweight,weight_class_middleweight,weight_class_strawweight,weight_class_welterweight,diff_wins,diff_losses,diff_fight_age,diff_height_inches,diff_reach_inches,diff_knockdowns,diff_significant_strikes_landed,diff_significant_strikes_thrown,diff_total_strikes_landed,diff_total_strikes_thrown,diff_takedowns_landed,diff_takedowns_thrown,diff_head_strikes_landed,diff_head_strikes_thrown,diff_body_strikes_landed,diff_body_strikes_thrown,diff_leg_strikes_landed,diff_leg_strikes_thrown,diff_distance_strikes_landed,diff_distance_strikes_thrown,diff_clinch_strikes_landed,diff_clinch_strikes_thrown,diff_ground_strikes_landed,diff_ground_strikes_thrown,diff_strike_accuracy,diff_sig_strike_accuracy,diff_takedown_accuracy,diff_head_strike_ratio,diff_body_strike_ratio,diff_leg_strike_ratio,diff_fight_duration,diff_win_rate,diff_knockdown_percentage,diff_ko_rate,diff_submission_rate,diff_finish_rate
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,5,-3,2.0,4,2,9,6,9,5,0,-1,7,7,3,2,-1,-3,6,3,0,0,3,3,0.049094193890573956,0.07633283507722965,0.06,0.02009068712940354,-0.08493198465294734,0.18350191838158356,-0.1428571428571428,0.2857142857142857,0.00788280432507848,0.38095238095238093,0.38095238095238093,0.2857142857142857
1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,-1,4,-5.0,-8,1,1,-14,2,-13,-1,-1,5,-11,-5,-6,1,3,0,-11,-3,-7,4,4,0.00032808398950134876,0.026066307257857524,0.12903225806451613,-0.03924596865773333,0.13913240972064503,0.03415852827617534,0.5714285714285716,0.1428571428571429,-0.004201680672268907,-0.6428571428571429,-0.6428571428571429,-0.6428571428571429
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,11,9,2,-1.0,-4,0,9,8,9,8,0,2,-6,-13,8,12,7,9,9,9,0,-1,0,0,0.10964031630351251,0.16109994330189165,0.26666666666666666,0.1795218295218295,0.03686763686763686,-0.028413028413028417,0.3928571428571428,-0.1071428571428571,-0.010013860013860015,0.20238095238095233,0.20238095238095233,0.059523809523809534
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,-5,4,0.0,-1,0,5,-35,7,-32,0,0,11,-12,-6,-20,0,-3,-1,-37,6,2,0,0,0.14222045149135298,0.06292186777623665,-0.18055555555555558,-0.24367939752555134,0.07975940143772309,-0.1533571323781114,0.75,0.25,-0.012396694214876033,-0.25,-0.25,-0.5
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-13,-3,6,-1.0,-3,-1,-4,-6,-4,-6,0,0,-7,-10,0,1,3,3,2,0,0,0,-6,-6,0.2400228702115495,0.29804372842347526,0.0,0.3079896907216495,-0.10463917525773196,0.044072164948453604,-0.5,0.5,0.01907216494845361,0.5,0.5,0.25
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-4,-7,-6,1.0,-7,1,17,-6,18,-5,0,-1,-6,-29,25,25,-2,-2,12,-13,4,5,1,2,0.008892121439632139,0.038621141525917224,-0.35714285714285715,0.13178902352102645,0.20413399857448325,-0.2304822998336897,-0.24242424242424243,0.4545454545454546,0.004799239724400096,0.36363636363636365,0.36363636363636365,0.36363636363636365
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,2,4,-3.0,-5,0,34,-2,73,39,2,2,29,-7,-2,-3,7,8,16,-27,1,1,17,24,0.013382288121344843,-0.004103846250978593,0.047297297297297314,-0.1812205188679245,-0.0561320754716981,0.1721992924528302,0.9848484848484851,0.24242424242424243,-0.01196933962264151,-0.3181818181818182,-0.3181818181818182,-0.5606060606060607
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,17,8,0,2.0,0,1,55,86,58,89,0,3,45,72,4,7,6,7,39,62,16,24,0,0,0.16010006253908687,-0.001180173092053538,0.22222222222222227,-0.3361194029850747,-0.15522388059701495,0.04417910447761195,1.0,0.0,0.0,-1.0,-1.0,-1.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-3,-7,-5,1.0,6,-3,-44,-77,-78,-112,0,2,-17,-29,-6,-19,-21,-29,-13,-16,-10,-22,-21,-39,0.2654206518484823,0.08376554951897419,0.35,-0.1561578774975434,-0.17232230592859482,-0.23282836554208977,1.0,0.11111111111111105,0.0,-0.1111111111111111,-0.1111111111111111,-0.4444444444444444
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-4,1,-5,2.0,-2,-2,-28,-29,-34,-35,0,2,-23,-23,-3,-1,-2,-5,-2,1,-12,-12,-14,-18,-0.08324965769055226,-0.03138933438864705,0.009615384615384637,0.2776194998417221,-0.022130133241244354,-0.04434659990215546,-0.5769230769230771,-0.012820512820512775,0.02748280526058304,0.20512820512820507,0.20512820512820507,0.1282051282051282
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10,9,5,-3.0,-2,-1,3,-9,-3,-15,-1,-2,-9,-23,1,2,11,12,12,5,-2,-2,-7,-12,0.06085389076727171,0.03566939032055305,0.023391812865497075,-0.08401394230150872,0.07524641260123388,-0.10283304822784431,0.20000000000000018,-0.13333333333333341,0.005221932114882507,0.26666666666666666,0.26666666666666666,0.1333333333333333
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,11,-1,0,-1.0,2,0,30,-13,41,-4,-2,-9,-6,-54,1,-4,35,45,42,5,-10,-14,-2,-4,0.0625748339399238,0.11395582329317272,0.06545454545454549,0.033181402719542785,0.0008455797924679653,0.09501366463027935,1.1923076923076925,0.08974358974358976,-0.0001977075054331542,-0.17948717948717946,-0.17948717948717946,0.20512820512820512
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0,0,-6,-46,-36,-79,-1,-4,12,-20,-12,-19,-6,-7,-6,-43,1,0,-1,-3,-0.23007518796992482,-0.28221288515406157,-0.3,0.034637681159420286,0.06869565217391305,0.07971014492753623,2.0,-0.33333333333333337,0.0,0.0,0.0,-1.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,5,7,0.0,1,0,11,11,38,41,0,0,-2,3,0,-1,13,9,10,11,-1,-2,2,2,0.1613826342345056,-0.04492338647268229,0.1875,-0.2897802197802197,-0.14252747252747255,-0.09978021978021978,-0.3999999999999999,-0.4,-0.02,-0.5,-0.5,-0.09999999999999998
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4,-1,5,-2.0,-3,1,11,11,11,11,0,-1,9,11,1,-1,1,1,10,10,1,1,0,0,0.09983663467429038,0.14512456007176872,0.025641025641025605,0.32440191387559814,-0.05980861244019138,-0.05885167464114832,-0.16666666666666674,0.08333333333333337,0.03229665071770335,0.4166666666666667,0.4166666666666667,-0.08333333333333337
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-24,-12,-6,4.0,0,0,-10,-10,-12,-12,-1,-1,-8,-8,0,1,-2,-3,-4,-3,1,2,-7,-9,0.049881172733712675,0.05185164276843174,0.617283950617284,0.09438982474199825,0.002913696992960013,-0.12098821435737278,0.3095238095238093,-0.23809523809523808,0.013595798693198177,0.15476190476190474,0.15476190476190474,-0.130952380952381
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,-3,1,1.0,7,0,21,31,43,54,-1,6,21,25,1,6,-1,0,6,16,-2,-4,17,19,0.08454680297931383,0.008091830276728773,-0.2836879432624113,-0.26192821956368756,0.013849401829697405,0.008719211822660111,-0.3333333333333335,-0.33333333333333337,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-4,9,1,-3.0,-1,0,-11,16,-18,9,-6,-7,-18,-3,3,11,4,8,-1,29,-2,-4,-8,-9,-0.14837201171277486,-0.1260330578512397,-0.2528735632183908,-0.008480018130996414,0.014806980433633002,0.10646294477600665,0.3333333333333335,-0.6666666666666667,0.0,0.0,0.0,-0.6666666666666666
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,7,3,-4.0,-3,0,-76,-88,-124,-137,-9,-9,-63,-72,-10,-13,-3,-3,-6,-8,0,-1,-70,-79,-0.1133884101510001,-0.2682412553121935,-0.42213114754098363,-0.07026098263211664,-0.049921055075694255,-0.038009659143679764,0.8333333333333335,-0.5,0.0,0.16666666666666666,0.16666666666666666,-0.33333333333333337
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-2,-1,7,-2.0,-1,-1,14,-2,31,16,0,3,15,-3,-3,-2,2,3,15,-3,-1,1,0,0,0.3917682926829268,0.35119047619047616,0.4285714285714286,-0.4167303284950344,-0.14285714285714285,-0.06493506493506493,-0.6666666666666667,0.6666666666666667,-0.012987012987012988,-0.3333333333333333,-0.3333333333333333,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-17,-4,-8,4.0,4,1,-28,-35,-18,-30,-3,-4,-18,-26,-10,-9,0,0,5,9,0,0,-33,-44,0.034394866258846135,0.016174956079239133,-0.19718309859154928,-0.3801081730769231,0.007361778846153855,0.19561298076923078,-1.4166666666666665,-0.5833333333333334,-0.00390625,0.6666666666666667,0.6666666666666667,0.6666666666666667
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,-1,-2,-11,3.0,0,-1,-57,-73,-73,-90,0,-4,-47,-61,-7,-9,-3,-3,-7,-13,-5,-6,-45,-54,-0.06457363446321168,0.022233775603855754,-0.2916666666666667,0.30705991162264923,-0.10151406159010723,0.08871989860583016,0.10606060606060641,0.10606060606060608,0.0009077518583221998,-0.12121212121212122,-0.12121212121212122,-0.12121212121212122
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,4,1,-1.0,-2,-2,-34,-45,-29,-39,0,2,-44,-58,7,10,3,3,-23,-29,-4,-6,-7,-10,0.026395631067961167,-0.04053418602464026,1.0,-0.18431372549019598,0.07549019607843137,-0.13333333333333333,2.0,-1.0,0.0,0.0,0.0,-1.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,1.0,1,0,14,-103,11,-108,0,1,-1,-125,-1,3,16,19,12,-103,2,0,0,0,-0.0668015338499719,-0.04465483234714007,0.6666666666666666,-0.0062024757999636915,-0.0034342857637176816,0.10834868813744063,0.0,-0.3333333333333333,-0.0058997050147492625,0.0,0.0,0.0
1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,5,0,-7,-3.0,-4,0,8,2,-39,-54,1,0,5,1,1,-2,2,3,1,-4,5,2,2,4,-0.07722385141739985,-0.0066334991708125735,-0.41666666666666663,0.15750915750915753,0.16025641025641027,-0.039377289377289376,1.6666666666666665,-0.16666666666666669,0.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,4,-6,-2.0,-2,1,14,17,14,16,0,0,17,20,-1,-1,-2,-2,13,16,1,1,0,0,0.11570256774860355,0.10516467398551049,0.42857142857142855,-0.058706204042050125,0.055493625664635476,-0.03561996264211244,-0.16666666666666652,0.11904761904761907,0.0,0.16666666666666666,0.16666666666666666,0.19047619047619047
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-7,-4,1.0,2,0,21,8,22,9,0,2,4,-16,1,4,16,20,26,12,-5,-4,0,0,-0.04820273448985596,-0.06300167325460143,0.1515151515151515,-0.05105020779512526,-0.10092103785240927,0.08471301808379199,-0.6666666666666665,0.2333333333333334,0.0028754352465461073,0.1333333333333333,0.1333333333333333,0.1333333333333333
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-2,0,2.0,5,-1,-48,-49,-69,-73,-1,2,-39,-46,0,4,-9,-7,-5,2,-3,-3,-40,-48,-0.012918871252204589,-0.06303761155507892,-0.15999999999999998,-0.1173805495194496,-0.048020682132458414,-0.014841663159522109,-0.5,0.16666666666666674,-8.159479167561346e-05,0.3333333333333333,0.3333333333333333,0.16666666666666666
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,-2,-4,4.0,1,-1,82,101,93,112,1,0,47,61,23,26,12,14,67,82,19,26,-4,-7,0.08739923932788374,0.06295607383030477,0.5980392156862746,-0.20854728284124946,0.0013264869490799969,0.07232563115104836,0.9423076923076925,0.23076923076923073,-0.005370132648694908,-0.34615384615384615,-0.34615384615384615,-0.34615384615384615
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-2,-1,-3,-1.0,-4,1,-69,-95,-66,-91,0,0,-34,-51,-12,-19,-23,-25,-68,-91,-2,-4,1,0,0.1056712132089016,0.0316958495460441,0.125,-0.1274906412269049,-0.00514229360383206,-0.09210844100953991,0.18181818181818166,-0.2727272727272727,0.0004427806625608823,0.09090909090909088,0.09090909090909088,-0.09090909090909094
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,3,-7,-1.0,-1,2,1,9,0,7,0,-1,25,41,-19,-26,-5,-6,-13,-12,-1,-1,15,22,-0.03873593318706209,0.015848170612404622,-0.4772727272727273,0.408502024291498,-0.17813765182186236,-0.03076923076923077,-0.125,0.25,-0.004048582995951417,-0.125,-0.125,-0.125
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-7,6,0,-1.0,4,0,-19,-38,-8,-29,-3,-7,-24,-45,5,6,0,1,11,12,9,7,-39,-57,-0.12915436098201266,-0.08492569002123146,-0.44339622641509435,0.04289340101522843,0.11916243654822334,-0.01180203045685279,-1.0,0.0,0.07246192893401016,0.8888888888888888,0.8888888888888888,0.6666666666666667
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-14,-13,-7,1.0,-3,1,56,71,62,78,-1,-7,25,35,12,16,19,20,30,42,26,29,0,0,0.06396815420071239,0.08335535588442561,0.14,-0.04651089755668614,-0.007631430186546079,0.08347465611456566,-1.2352941176470589,0.3529411764705882,0.027039758809120032,0.31372549019607837,0.31372549019607837,0.2941176470588235
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-4,-3,2,1.0,3,0,-25,-7,-61,-37,1,0,-32,-22,0,7,7,8,3,19,-4,-1,-24,-25,-0.1747035646755279,-0.20839090669824978,-0.4920634920634921,0.09003626528981501,-0.06363021697707294,-0.12124900116786526,0.4166666666666665,0.16666666666666663,0.0,0.0,0.0,-0.33333333333333337
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-17,-5,5,1.0,2,-1,-62,-74,-79,-94,-2,-5,-56,-68,-3,-3,-3,-3,-12,-11,-10,-12,-40,-51,-0.19122075677144573,-0.16011829400856836,0.036765619177741904,0.17513664361648817,-0.04965424732301857,-0.05592327913843213,0.2857142857142856,0.07142857142857151,0.009389671361502348,0.14285714285714285,0.14285714285714285,0.0
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,3,8,-1.0,-2,0,-12,-60,-1,-38,2,5,-6,-50,-3,-5,-3,-5,-14,-59,0,1,2,-2,0.11285839451342938,0.012826961770623757,-0.005952380952380931,-0.32237144585601935,0.025922565033272837,0.012692075015124024,-0.779220779220779,-0.07792207792207795,0.0036418632788868723,0.038961038961038974,0.038961038961038974,0.3116883116883117
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-12,-8,-7,4.0,6,0,-21,-21,-39,-47,-2,-3,-15,-19,0,2,-6,-4,-9,1,-4,-5,-8,-17,-0.14585987261146494,-0.2491803278688524,0.0,-0.1412151067323481,-0.35303776683087024,0.12643678160919541,1.5,0.0,-0.14285714285714285,-1.0,-1.0,-0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,7,2,2.0,3,-1,-2,1,-5,-2,0,0,-8,-8,8,12,-2,-3,3,3,-2,1,-3,-3,0.09030303030303033,0.013479837400604489,-0.6,-0.31619855149266907,0.07692987104751811,-0.012806924571630456,-0.5666666666666667,0.033333333333333326,-0.0020314432079137964,-0.033333333333333326,-0.033333333333333326,0.23333333333333328
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-10,-3,-4,1.0,6,-1,-6,61,-24,43,1,1,10,82,-10,-11,-6,-10,4,73,-8,-10,-2,-2,-0.06831526585274217,-0.07874611750580746,0.21883116883116877,0.012840588787973728,-0.06798726380624281,0.030874830358074958,0.6433566433566436,0.04195804195804198,-0.0005219751539826713,0.1748251748251748,0.1748251748251748,0.04195804195804198
1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-6,-9,6,-4.0,-7,0,15,12,37,40,4,4,14,13,1,-1,0,0,0,-7,1,1,14,18,0.10081534063940423,0.04651465447218317,0.2894736842105263,-0.2753703703703704,0.031296296296296294,0.06666666666666665,-0.023809523809523725,0.2142857142857143,-0.006481481481481482,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1,6,5,-3.0,-3,-3,-10,-9,-6,-2,0,7,-7,-5,-3,-2,0,-2,-9,-6,-1,-2,0,-1,-0.028479002937207287,-0.12025294966471434,0.2765957446808511,-0.09637633074637203,-0.1415856438071608,-0.05172960964773088,-0.8846153846153846,-0.3076923076923077,0.0025821528519084855,0.1923076923076923,0.1923076923076923,0.2692307692307693
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,14,4,0,-1.0,-1,0,-13,27,-60,-27,-2,-3,-12,22,-3,-3,2,8,-5,38,-3,-4,-5,-7,-0.3763772387213784,-0.38809457060087843,-1.0,0.26928147659854973,0.006427158866183252,0.0499340804218853,1.0,0.0,0.02027027027027027,0.5,0.5,-0.25
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,2,1,-1.0,-2,-2,-7,17,11,40,1,5,-6,14,0,3,-1,0,7,45,-7,-8,-7,-20,-0.06270664051555058,-0.09207533436448001,0.0,0.20083832335329344,-0.2783832335329341,-0.02407185628742515,0.0,0.5,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,5,5,0.0,-5,1,4,27,9,33,0,0,1,21,-1,-1,4,7,2,24,1,2,1,1,0.08006629238430552,-0.011748836180117628,-0.6,-0.21120767698714465,-0.03447401774397972,-0.022496831432192645,0.0,-0.75,-0.011904761904761904,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,-2,0.0,0,2,1,-12,14,0,-1,-1,-5,-10,6,-2,0,0,3,-11,-4,-4,2,3,0.1549483013293944,0.13209876543209875,0.5,-0.06854256854256857,-0.23989898989898986,0.21753246753246752,1.4,0.2,0.00974025974025974,-0.8,-0.8,-0.6
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-5,-2,4.0,3,0,12,14,9,11,0,-1,-3,-2,10,9,5,7,8,6,1,0,3,8,-0.08300234855287703,-0.11715440893338469,0.19999999999999996,0.10695639202426532,-0.03965491522052609,0.003936485836938328,0.3333333333333335,0.33333333333333337,0.0029585798816568047,0.0,0.0,-0.3333333333333333
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,7,0,0.0,4,0,25,38,32,49,-2,-3,17,30,5,5,3,3,2,3,8,8,15,27,0.026790223665223656,-0.00101724472001552,-0.18490566037735845,-0.2357454541375481,0.0803840847140117,0.019821194207320494,-0.3222222222222224,0.033333333333333326,0.006539760171402291,0.2888888888888889,0.2888888888888889,0.13333333333333341
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,-10,-4,0,-3.0,0,0,-180,-198,-195,-213,1,10,-157,-163,-25,-37,2,2,-180,-197,1,0,-1,-1,-0.10819379076295688,-0.1036970293475214,-0.6571428571428573,0.0755739210284665,-0.01769207223752678,-0.04061830425466789,-0.2142857142857144,0.044642857142857095,0.005325987144168963,-0.008928571428571452,-0.008928571428571452,0.2321428571428571
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4,-5,3,-4.0,-4,-1,3,-9,3,-9,0,0,-2,-14,-1,0,6,5,3,-9,0,0,0,0,-0.09311996806174733,-0.04010824736176599,0.0,-0.13246442346056658,0.20049208671365873,0.16192312807554196,0.0,0.5,0.0048543689320388345,0.25,0.25,0.25
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,-2,-3,-1.0,-1,0,-47,-99,-38,-89,2,10,-17,-67,-2,-5,-28,-27,-53,-108,-1,2,7,7,-0.0006704630656644284,-0.04648769574944073,0.18695652173913047,0.10673003525862379,-0.05873105303333212,-0.18349932754171058,-0.2857142857142856,0.11428571428571432,0.0,0.0,0.0,-0.05714285714285716
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-5,-1,0.0,0,-1,27,78,36,87,0,2,-23,11,21,26,29,41,16,66,11,12,0,0,-0.03232452401250352,-0.09069135665576322,-0.047619047619047616,-0.3063408340606382,0.011820286115432788,0.11829140262335724,-0.25,0.125,-0.0136986301369863,-0.25,-0.25,-0.25
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,11,2,3,1.0,1,1,36,47,78,92,3,7,22,33,11,9,3,5,0,2,3,3,33,42,-0.211834787769547,-0.15742189351917696,0.04807692307692307,0.08261727003803349,0.0719467530638118,0.08302225665586702,-0.5555555555555554,-0.1527777777777778,0.0036977039019580223,0.2638888888888889,0.2638888888888889,0.19444444444444442
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,-1,-4,1.0,3,0,61,103,56,98,-2,-12,24,67,31,39,6,-3,62,111,1,-6,-2,-2,0.12932182576058948,0.14068934604573852,-0.2,-0.24319500223114676,-0.02398482820169566,0.3180499776885319,-1.0,0.09999999999999998,-0.004629629629629629,0.0,0.0,0.5
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-3,5,3,-3.0,-2,0,16,-11,13,-15,0,3,-12,-53,15,27,13,15,21,-8,3,7,-8,-10,0.10961072059851196,0.049422811022862445,0.6666666666666666,-0.1974424249600379,-0.03623231306612987,-0.019359422177490967,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-5,-5,4,-1.0,3,-2,-15,-32,-35,-52,-1,-1,-12,-28,-1,-2,-2,-2,-12,-25,-5,-9,2,2,-0.1230035308311288,-0.12510785159620363,-0.7857142857142857,-0.22861608411480527,0.004830917874396129,0.20389315146348397,-1.1,-0.4,0.00980392156862745,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996
0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-9,7,0,1.0,-5,0,-37,-19,-39,-21,-1,-5,-14,10,-11,-11,-12,-18,-21,-1,-4,-5,-12,-13,-0.1279368493709036,-0.15570465501855985,-0.09295774647887323,0.12129982228992131,-0.0876287107198334,-0.1258282021161699,-0.6764705882352939,-0.22689075630252098,0.00636141841041992,0.19327731092436973,0.19327731092436973,0.11344537815126055
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,-3,0.0,5,0,26,73,26,73,-3,-4,20,54,4,12,2,7,22,67,1,3,3,3,0.1292063492063492,0.14081346423562413,-0.09790209790209792,0.03634942349032633,0.03349130349814344,-0.05899452804377564,0.583333333333333,0.25,-0.007190085336460168,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-3,3,5,2.0,6,-1,-46,-56,-153,-172,-2,-3,-22,-28,-11,-2,-13,-26,-15,-18,-2,-1,-29,-37,0.10510631443298968,0.09068812337607912,1.0,0.11323763955342903,0.10207336523125995,-0.28548644338118023,1.0,0.0,0.017543859649122806,0.0,0.0,-1.0
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,21,14,4,-2.0,0,0,20,0,22,2,-1,-2,7,-12,0,-3,13,15,22,5,-2,-5,0,0,0.03794167548012273,0.005956251396988577,-0.125,-0.17021266493521292,-0.049175501987056836,0.09942881018740533,0.5185185185185184,0.14814814814814814,-0.007606368077943909,-0.11111111111111105,-0.11111111111111105,-0.11111111111111116
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,10,14,6,-4.0,-9,0,-4,-6,-10,-17,0,1,-6,-8,-2,-2,4,4,-1,-2,-1,-1,-2,-3,0.01752704973613617,0.0068594430296557984,-0.7142857142857143,0.022444024817912023,-0.14437550579983816,0.055624494200161856,-0.7999999999999998,0.6,0.002967359050445104,0.4,0.4,0.8
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-3,-4,-7,5.0,6,0,7,43,11,48,0,0,1,27,8,17,-2,-1,15,52,-8,-9,0,0,0.1022618822421692,0.04743644661185892,0.13983371126228272,-0.07797439217378793,-0.04324778947135442,-0.0910383674734128,1.0272727272727271,-0.0636363636363636,-0.02197802197802198,-0.13636363636363635,-0.13636363636363635,-0.3363636363636363
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-7,-3,-3,3.0,3,0,49,44,26,18,-3,-7,29,14,4,6,16,24,55,56,3,0,-9,-12,-0.20264026402640262,-0.057857142857142885,0.16666666666666663,0.28443234523089334,0.07551925791490222,0.12290784432345231,0.10000000000000009,0.4,0.017140552530752168,0.09999999999999998,0.09999999999999998,-0.09999999999999998
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,1,8,0.0,1,0,-48,-41,-73,-68,-3,-3,-36,-42,-13,-7,1,8,-16,-3,-6,-6,-26,-32,-0.09426162809621458,-0.0751940026825062,0.5714285714285714,-0.148521505376344,0.043234767025089604,0.18884408602150538,0.75,-0.25,-0.00582437275985663,-0.25,-0.25,0.0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10,8,14,-2.0,-3,0,-34,-60,-31,-57,0,0,-11,-30,-1,-10,-22,-20,-37,-62,3,2,0,0,0.051249516958925545,0.06153846153846154,0.75,-0.057765798794506884,-0.008800410116199586,0.06440688498104766,0.7222222222222223,-0.2222222222222222,-0.010967501398123407,-0.11111111111111105,-0.11111111111111105,0.05555555555555558
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,-2,2,4.0,0,-1,-43,-99,-43,-99,0,-2,3,-36,-29,-40,-17,-23,-43,-99,0,0,0,0,0.002274690469334928,-0.012918010524528956,-0.018181818181818188,-0.023551949515438375,0.04980842911877392,-0.07967094883930584,0.6666666666666665,-0.6666666666666667,0.0,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-5,-7,-5,-2.0,6,1,18,34,18,34,0,0,14,30,1,3,3,1,14,29,0,0,4,5,0.2202930005425936,0.24366998577524895,-0.6666666666666666,-0.013247863247863312,0.08162393162393164,0.026068376068376087,-1.3333333333333335,0.33333333333333337,0.07136752136752138,0.33333333333333337,0.33333333333333337,0.33333333333333337
1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-21,-14,-10,0.0,-1,1,11,18,14,22,0,-1,4,9,2,3,5,6,6,9,0,0,5,9,0.19410586552217451,0.01239084257729528,0.0,-0.262254434484074,-0.04672897196261682,-0.2506198741178714,1.0,0.33333333333333337,-0.028037383177570093,-0.6666666666666666,-0.6666666666666666,0.33333333333333337
